"ID","LST_Day_1km","QC_Day","Day_view_time","Day_view_angl","LST_Night_1km","QC_Night","Night_view_time","Night_view_angl","Emis_31","Emis_32","Clear_day_cov","Clear_night_cov","filename"
6,NA,2,NA,NA,289.380465116279,120.155555555556,21.3,-58.8139534883721,0.97060465116279,0.976418604651162,NA,1.40031395348837,"2021286084920.hdf"
7,NA,2.03125,NA,NA,289.292592592593,104.6875,21.3,-59,0.971407407407407,0.975999999999999,NA,1.66012962962963,"2021286084920.hdf"
8,NA,2,NA,NA,289.726666666667,95.2222222222222,21.2777777777778,-59,0.973555555555556,0.976,NA,1.70583333333333,"2021286084920.hdf"
9,NA,2,NA,NA,288.764,81,21.2,-59,0.9722,0.9777,NA,1.6885625,"2021286084920.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021287085615.hdf"
2,NA,2.04347826086957,NA,NA,287.312352941177,55.9130434782609,22,-3.85294117647059,0.981941176470589,0.983,NA,0.800867647058824,"2021287085615.hdf"
3,NA,2,NA,NA,288.156,67,22,-4,0.97,0.976,NA,0.4714,"2021287085615.hdf"
4,NA,2,NA,NA,287.84,56.1081081081081,22,-3.92857142857143,0.97,0.976,NA,0.686357142857143,"2021287085615.hdf"
5,NA,2,NA,NA,288.278571428571,145,22,-3.14285714285714,0.97,0.976,NA,0.767642857142857,"2021287085615.hdf"
6,NA,2,NA,NA,288.117894736842,62.3777777777778,22,-3.05263157894737,0.97,0.975999999999999,NA,0.781026315789474,"2021287085615.hdf"
7,NA,2.03125,NA,NA,288.4216,105.25,22,-3,0.97152,0.97672,NA,0.64756,"2021287085615.hdf"
8,NA,2,NA,NA,287.468,45.8888888888889,22,-3.8,0.9768,0.98,NA,0.4874,"2021287085615.hdf"
9,NA,2,NA,NA,289.52,5.15,21.9,-4,0.978,0.982,NA,0.21525,"2021287085615.hdf"
1,301.20947368421,81,10.7,-23,290.114736842105,134.052631578947,22.7,56,0.970105263157895,0.976105263157894,1.13794736842105,1.96918421052632,"2021288151108.hdf"
2,300.012093023256,62.1153846153846,10.7,-22.5813953488372,290.025714285714,74.5217391304348,22.7,56,0.980093023255814,0.981767441860465,0.935348837209302,1.46722619047619,"2021288151108.hdf"
3,301.8,81,10.7,-23,290.256363636364,110.090909090909,22.7,56,0.97,0.976,0.977863636363636,2,"2021288151108.hdf"
4,299.848888888889,76.5833333333333,10.7,-23,289.896756756757,91.8108108108108,22.7,56,0.971567567567567,0.977243243243243,1.00875,1.44506756756757,"2021288151108.hdf"
5,301.301428571429,58.1428571428571,10.7,-22.5,290.157142857143,81,22.7,56,0.97,0.976,0.905535714285714,1.99796428571429,"2021288151108.hdf"
6,300.408,79.5777777777778,10.7,-22.4222222222222,290.011111111111,81,22.7,56.2666666666667,0.970355555555555,0.976355555555555,1.11275555555556,1.44912222222222,"2021288151108.hdf"
7,300.603448275862,73.125,10.7,-22.0689655172414,290.408666666667,92.59375,22.7,56.2333333333333,0.971806451612903,0.976774193548387,0.7815,1.57523333333333,"2021288151108.hdf"
8,302.148888888889,73,10.7,-23,290.484444444444,75.6666666666667,22.7,56,0.974888888888889,0.978666666666667,0.998555555555556,1.99588888888889,"2021288151108.hdf"
9,299.858,79.7368421052632,10.7,-23,289.676,121.4,22.7,56,0.97145,0.976999999999999,0.8856875,1.5602,"2021288151108.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021289090026.hdf"
2,298.8,3.41304347826087,11.4,47,289.486666666667,23.9782608695652,21.7,-25.0666666666667,0.9816,0.9824,0.154,0.715566666666667,"2021289090026.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021289090026.hdf"
4,291.344,12.6756756756757,11.4,46,285.634285714286,15.6486486486486,21.7,-25.7142857142857,0.971666666666667,0.977666666666667,0.6214,0.559,"2021289090026.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021289090026.hdf"
6,299.471176470588,61.6888888888889,11.4,46,NA,2,NA,NA,0.970647058823529,0.976470588235294,1.26469117647059,NA,"2021289090026.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021289090026.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021289090026.hdf"
9,NA,2,NA,NA,286.07,36.35,21.7,-26,0.971444444444444,0.977222222222222,NA,0.711638888888889,"2021289090026.hdf"
1,NA,2,NA,NA,292.733333333333,123.157894736842,22.5,45,0.970888888888889,0.976555555555555,NA,1.34530555555556,"2021292212645.hdf"
2,NA,2.04347826086957,NA,NA,291.88972972973,63.8478260869565,22.5,45,0.979081081081081,0.980432432432432,NA,0.884932432432432,"2021292212645.hdf"
3,NA,2,NA,NA,293.043636363636,145,22.5,45,0.97,0.976,NA,1.18013636363636,"2021292212645.hdf"
4,NA,2,NA,NA,292.888888888889,124.702702702703,22.5,45,0.971611111111111,0.977277777777777,NA,0.94475,"2021292212645.hdf"
5,NA,2,NA,NA,293.178571428571,145,22.5,45,0.97,0.976,NA,0.941035714285714,"2021292212645.hdf"
6,NA,2,NA,NA,292.9505,123.422222222222,22.5,45,0.97055,0.976499999999999,NA,0.65465,"2021292212645.hdf"
7,NA,2.03125,NA,NA,293.010833333333,90.28125,22.5,45,0.971916666666667,0.977,NA,0.718291666666667,"2021292212645.hdf"
8,NA,2,NA,NA,293.1875,79.3333333333333,22.5,45,0.975,0.9785,NA,0.69,"2021292212645.hdf"
9,NA,2,NA,NA,292.572,99.8,22.5,45,0.9716,0.9772,NA,1.1642625,"2021292212645.hdf"
1,291.51875,122.421052631579,11.2,31,285.42,126.526315789474,21.5333333333333,-42.9444444444444,0.970736842105263,0.976315789473684,0.55825,1.36108333333333,"2021292213242.hdf"
2,290.941,45.0869565217391,11.2,31.25,286.269268292683,76.2826086956522,21.5975609756098,-42.1463414634146,0.98009756097561,0.981512195121951,0.5637,1.00617073170732,"2021292213242.hdf"
3,290.01,80,11.2,31,285.656666666667,80,21.6,-42,0.97,0.976,0.449583333333333,0.809083333333333,"2021292213242.hdf"
4,291.722,74.1081081081081,11.2,31,285.486486486486,118.647058823529,21.6,-42,0.971567567567567,0.977297297297297,1.1156,1.09117567567568,"2021292213242.hdf"
5,291.688571428571,73.5,11.2,31.5714285714286,285.992307692308,134.785714285714,21.6,-42,0.97,0.976,0.483142857142857,0.747538461538462,"2021292213242.hdf"
6,291.25,33.7777777777778,11.2,31.6,285.676888888889,105.533333333333,21.6,-42,0.970577777777777,0.976399999999999,0.47795,1.02311111111111,"2021292213242.hdf"
7,291.794736842105,75.4375,11.2,32,286.153333333333,109.28125,21.6,-42,0.97264,0.97728,0.528078947368421,1.08114583333333,"2021292213242.hdf"
8,292.1825,93.5555555555556,11.2,31.125,286.425714285714,74.1111111111111,21.6,-42,0.977555555555556,0.98,0.42975,1.25928571428571,"2021292213242.hdf"
9,290.551666666667,79.4,11.2,31,285.161,99.0512820512821,21.5275,-42.625,0.9712,0.97715,0.819291666666667,1.342425,"2021292213242.hdf"
1,NA,2,NA,NA,282.241111111111,124.842105263158,22.2111111111111,28.7222222222222,0.971222222222222,0.976888888888888,NA,0.574527777777778,"2021293000021.hdf"
2,291.38,8.26086956521739,10.3,-54,282.849375,63.2608695652174,22.29375,29,0.9786875,0.9810625,0.241,0.845109375,"2021293000021.hdf"
3,NA,2,NA,NA,282.302222222222,119,22.2666666666667,29,0.97,0.976,NA,0.794,"2021293000021.hdf"
4,NA,2,NA,NA,282.078823529412,123.891891891892,22.2941176470588,29,0.971764705882353,0.977529411764705,NA,1.03413235294118,"2021293000021.hdf"
5,289.5,32.6428571428571,10.3,-53,283.094285714286,73.5,22.3,29.1428571428571,0.97,0.976,0.13,0.398857142857143,"2021293000021.hdf"
6,289.93375,52.8444444444444,10.3,-53,282.147692307692,118.822222222222,22.3,29.4358974358974,0.97047619047619,0.97647619047619,0.81703125,0.858089743589744,"2021293000021.hdf"
7,NA,2.03125,NA,NA,283.266666666667,82.46875,22.3,29.4444444444444,0.97,0.976,NA,0.409861111111111,"2021293000021.hdf"
8,NA,2,NA,NA,283.502857142857,91.8888888888889,22.3,29,0.974,0.978,NA,0.319142857142857,"2021293000021.hdf"
9,NA,2,NA,NA,281.87027027027,114.675,22.2027027027027,28.972972972973,0.971675675675675,0.977405405405405,NA,1.02567567567568,"2021293000021.hdf"
1,296.918947368421,81,11,10.8947368421053,280.581111111111,137.473684210526,21.3,-54.5555555555556,0.970526315789474,0.976315789473684,1.01442105263158,1.70822222222222,"2021293085805.hdf"
2,296.561860465116,63.2083333333333,11,11.3488372093023,282.125128205128,80.5,21.3,-54.025641025641,0.97953488372093,0.98139534883721,0.951802325581395,1.22078205128205,"2021293085805.hdf"
3,297.865454545455,81,11,11,282.212,132,21.3,-54,0.970181818181818,0.976,0.997090909090909,0.8074,"2021293085805.hdf"
4,295.832972972973,73,11,11,282.507567567568,107.057142857143,21.3,-54,0.971783783783783,0.977351351351351,1.01190540540541,1.27555405405405,"2021293085805.hdf"
5,297.942857142857,81,11,11.3571428571429,282.721428571429,131.285714285714,21.3,-54,0.97,0.976,0.996642857142857,1.98953571428571,"2021293085805.hdf"
6,296.769777777778,75.046511627907,11,11.3777777777778,282.563555555555,89.5333333333333,21.3,-54,0.970444444444444,0.976399999999999,1.02147777777778,1.42754444444444,"2021293085805.hdf"
7,297.812142857143,70.1379310344828,11,11.8214285714286,283.159310344828,110.125,21.3,-54,0.972580645161291,0.977354838709677,0.916821428571429,1.19068965517241,"2021293085805.hdf"
8,297.611111111111,66.7777777777778,11,11,282.935555555556,111.222222222222,21.3,-54,0.975555555555556,0.978888888888889,0.991666666666667,1.28572222222222,"2021293085805.hdf"
9,295.758,71.8571428571429,11,10.675,282.0625,124.2,21.3,-54.175,0.971349999999999,0.977099999999999,1.013775,1.39535,"2021293085805.hdf"
1,298.650526315789,77.6315789473684,11.7,61,286.15,133.263157894737,22,7.22222222222222,0.970736842105263,0.976105263157894,1.44773684210526,0.878111111111111,"2021294085850.hdf"
2,297.877727272727,67.6153846153846,11.7,61,285.616923076923,71.4565217391304,22.0051282051282,7.92307692307692,0.976545454545455,0.97490909090909,1.66532954545455,0.753884615384615,"2021294085850.hdf"
3,298.849090909091,81,11.7,61,285.832727272727,145,22,8,0.970545454545454,0.976,1.99704545454545,0.685863636363636,"2021294085850.hdf"
4,298.093513513513,81,11.7,61,285.87027027027,113,22,8,0.971243243243243,0.976918918918918,1.75709459459459,0.965243243243243,"2021294085850.hdf"
5,299.495714285714,81,11.7,61,285.505,124.571428571429,22.025,8,0.97,0.976,1.99985714285714,0.718166666666667,"2021294085850.hdf"
6,298.577777777778,81,11.7,61,286.012444444444,98.0666666666667,22.0444444444445,8.28888888888889,0.970488888888888,0.976355555555555,1.69346666666667,0.988922222222222,"2021294085850.hdf"
7,299.415862068966,73.125,11.6448275862069,56.7586206896552,285.648333333333,109.28125,22.0708333333333,8.16666666666667,0.971241379310345,0.975931034482758,1.64981034482759,0.573666666666667,"2021294085850.hdf"
8,299.035555555556,81,11.7,61,286.402857142857,68.7777777777778,22,8,0.972,0.976,1.89994444444444,0.494357142857143,"2021294085850.hdf"
9,297.908,69.2105263157895,11.7,61,285.53282051282,106.625,22,7.48717948717949,0.97205,0.9775,1.8906625,0.901282051282051,"2021294085850.hdf"
1,300.437894736842,77.6315789473684,10.8,-12.1578947368421,285.967368421053,138.263157894737,22.8,60.7894736842105,0.97021052631579,0.976210526315789,0.99421052631579,1.47952631578947,"2021299053519.hdf"
2,299.36511627907,49.875,10.8,-11.7441860465116,286.319047619048,75.2173913043478,22.8,61,0.979767441860465,0.981441860465116,0.935918604651163,1.70038095238095,"2021299053519.hdf"
3,301.24,81,10.8,-12,286.176363636364,145,22.8,61,0.97,0.976,1.05940909090909,1.59668181818182,"2021299053519.hdf"
4,298.964324324324,76.5862068965517,10.8,-12,285.711351351351,71.5882352941177,22.8,61,0.971783783783783,0.977405405405405,0.997432432432433,1.9842027027027,"2021299053519.hdf"
5,301.117142857143,81,10.8,-11.8571428571429,285.755714285714,113,22.6785714285714,52.1428571428571,0.97,0.976,1.01864285714286,1.37739285714286,"2021299053519.hdf"
6,300.042222222222,75.1818181818182,10.8,-11.6888888888889,286.017333333333,75.3111111111111,22.8,61,0.970444444444444,0.976399999999999,0.995366666666667,1.99966666666667,"2021299053519.hdf"
7,300.668965517241,70.6551724137931,10.8,-11.2068965517241,286.493548387097,111.5625,22.6354838709677,49,0.971935483870968,0.976838709677419,0.887896551724138,1.30274193548387,"2021299053519.hdf"
8,300.886666666667,52.5555555555556,10.8,-12,286.695555555556,102.333333333333,22.6111111111111,47.2222222222222,0.975555555555556,0.979111111111111,1.02961111111111,1.07544444444444,"2021299053519.hdf"
9,299.0005,73.2424242424242,10.8,-12.525,285.281,87.5641025641026,22.8,60.975,0.9714,0.97715,1.0152625,1.983625,"2021299053519.hdf"
1,293.644210526316,134.894736842105,11.5,52,289.42,13.6842105263158,21.9,-15,0.970526315789474,0.976105263157894,1.91952631578947,0.21475,"2021299061252.hdf"
2,293.297575757576,65.3260869565217,11.5,52,289.501142857143,55.5434782608696,21.9,-15,0.979571428571428,0.979047619047619,1.18807575757576,0.655957142857143,"2021299061252.hdf"
3,294.526,132,11.5,52,289.806666666667,41,21.9,-15,0.97,0.976,1.057,0.4285,"2021299061252.hdf"
4,294.250322580645,117.918918918919,11.5,52,289.7,86.1081081081081,21.9,-15,0.971,0.976777777777777,0.833306451612903,0.651416666666667,"2021299061252.hdf"
5,295.773333333333,124.571428571429,11.5,52,289.697142857143,73.5,21.9,-15,0.97,0.976,0.697083333333333,0.356857142857143,"2021299061252.hdf"
6,294.585853658537,132.288888888889,11.5,52,289.705714285714,89.2,21.9,-14.5714285714286,0.970363636363636,0.976227272727272,1.14159756097561,0.597017857142857,"2021299061252.hdf"
7,292.981,68.40625,11.5,52,289.873333333333,65.0625,21.9,-14.9333333333333,0.973357142857143,0.976785714285715,0.755175,0.522233333333333,"2021299061252.hdf"
8,295.726666666667,118.333333333333,11.5,52,289.39,47.7777777777778,21.9,-15,0.975333333333333,0.977333333333333,1.05055555555556,0.792625,"2021299061252.hdf"
9,294.047027027027,117.075,11.5,52,NA,2,NA,NA,0.971783783783784,0.977297297297297,0.960716216216216,NA,"2021299061252.hdf"
1,NA,2,NA,NA,284.813333333333,26.9473684210526,22.6,51,0.972666666666667,0.977333333333333,NA,0.224166666666667,"2021299071651.hdf"
2,NA,2.04347826086957,NA,NA,285.488965517241,45.9347826086956,22.6,51,0.977448275862069,0.978206896551725,NA,0.894620689655172,"2021299071651.hdf"
3,NA,2,NA,NA,284.69,62.5454545454545,22.6,51,0.97,0.976,NA,0.51725,"2021299071651.hdf"
4,NA,2,NA,NA,285.03625,63.8378378378378,22.6,51,0.97,0.976,NA,0.77909375,"2021299071651.hdf"
5,NA,2,NA,NA,284.893333333333,93.9285714285714,22.6,51,0.97,0.976,NA,0.732444444444444,"2021299071651.hdf"
6,NA,2,NA,NA,284.770666666667,97.3333333333333,22.6,51,0.97,0.975999999999999,NA,0.761083333333333,"2021299071651.hdf"
7,NA,2.03125,NA,NA,285.078666666667,63.0625,22.6,51,0.9704,0.976,NA,0.721966666666667,"2021299071651.hdf"
8,NA,2,NA,NA,286.08,37.1111111111111,22.6,51,0.9725,0.9765,NA,0.565375,"2021299071651.hdf"
9,NA,2,NA,NA,284.25,32.95,22.6,51,0.97,0.976,NA,1.0026,"2021299071651.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021299072229.hdf"
2,290.264,8.89130434782609,11.3,40,NA,2.04347826086957,NA,NA,0.9808,0.982,1.5513,NA,"2021299072229.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021299072229.hdf"
4,NA,2,NA,NA,282.29,8.81081081081081,21.6,-34.5,0.9785,0.982,NA,0.408875,"2021299072229.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021299072229.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021299072229.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021299072229.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021299072229.hdf"
9,NA,2,NA,NA,282.343636363636,23.725,21.6,-35,0.970545454545454,0.976363636363636,NA,0.707681818181818,"2021299072229.hdf"
1,299.422105263158,136.578947368421,10.4,-48,285.944705882353,129.947368421053,22.4,37,0.970842105263158,0.976421052631579,0.9725,1.26726470588235,"2021301151310.hdf"
2,298.461428571429,88.9487179487179,10.4,-47.8333333333333,286.173170731707,68.2826086956522,22.4,37.8048780487805,0.979181818181818,0.980045454545454,1.15672619047619,1.06473170731707,"2021301151310.hdf"
3,299.912,132,10.4,-48,286.331428571429,93,22.4,37.5714285714286,0.970363636363636,0.976,0.92685,0.686928571428571,"2021301151310.hdf"
4,298.53027027027,130.371428571429,10.4,-48,287.193333333333,13.5945945945946,22.4,38,0.971567567567567,0.977405405405405,1.28171621621622,0.255166666666667,"2021301151310.hdf"
5,300.227142857143,145,10.4,-47.8571428571429,286.744,104.142857142857,22.4,38,0.97,0.976,1.42089285714286,0.84315,"2021301151310.hdf"
6,299.224444444444,145,10.4,-47.6888888888889,286.80380952381,118.4,22.4,38,0.970222222222222,0.976177777777777,1.06907777777778,0.997166666666667,"2021301151310.hdf"
7,300.0088,101.75,10.4,-47.2,287.1792,111.75,22.4,38,0.971111111111111,0.976518518518518,0.98904,1.21706,"2021301151310.hdf"
8,300.291111111111,145,10.4,-48,287.372,42.3333333333333,22.4,38,0.974,0.977777777777778,0.9925,1.2745,"2021301151310.hdf"
9,298.2345,116.2,10.4,-48,286.342352941176,42.775,22.4,37,0.9717,0.97755,1.172,0.712970588235294,"2021301151310.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021301153341.hdf"
2,292.028,8.89130434782609,11.1,22.6,NA,2.04347826086957,NA,NA,0.984,0.9836,0.7015,NA,"2021301153341.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021301153341.hdf"
4,291.712,21.3243243243243,11.1,21.4,NA,2,NA,NA,0.97,0.976,0.5584,NA,"2021301153341.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021301153341.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021301153341.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021301153341.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021301153341.hdf"
9,290.92,5.575,11.1,21,NA,2,NA,NA,0.97,0.976,0.0985,NA,"2021301153341.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303195401.hdf"
1,288.626666666667,14.4736842105263,10.9,0,285.301052631579,138.263157894737,21.2894736842105,-52.5263157894737,0.970631578947368,0.976315789473684,0.683666666666667,0.959973684210526,"2021303202503.hdf"
2,286.45,22.9565217391304,10.9,0.214285714285714,285.569047619048,101.304347826087,21.4428571428572,-41.3809523809524,0.980744186046512,0.981860465116279,0.728571428571429,1.30430952380952,"2021303202503.hdf"
3,288.804,73.8181818181818,10.9,-0.4,285.212,132,22.05,2.5,0.97,0.976,0.79045,0.80035,"2021303202503.hdf"
4,287.256,54.0810810810811,10.9,-0.6,285.225405405405,129.864864864865,21.5216216216216,-35.7297297297297,0.971297297297297,0.977189189189189,0.70848,0.832635135135135,"2021303202503.hdf"
5,289.742857142857,76.4285714285714,10.9,0,285.271428571429,145,21.2,-59,0.97,0.976,0.908107142857143,0.997321428571428,"2021303202503.hdf"
6,288.341333333333,81.7111111111111,10.9,0,285.654666666667,145,21.5022222222222,-36.9777777777778,0.970488888888888,0.976444444444444,0.947344444444444,0.8748,"2021303202503.hdf"
7,289.856666666667,71.59375,10.9,0.0666666666666667,285.608571428571,112.65625,21.2071428571429,-59,0.971933333333333,0.977066666666666,0.7847,0.985607142857143,"2021303202503.hdf"
8,288.955555555556,81,10.9,0,285.764444444444,118.333333333333,21.2,-59,0.975555555555556,0.979111111111111,0.951277777777778,1.02688888888889,"2021303202503.hdf"
9,287.136666666667,25.3,10.9,-1,284.891,114.2,21.795,-15.95,0.97105,0.9769,0.636875,1.191375,"2021303202503.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021303213927.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021304094816.hdf"
1,290.313333333333,104.789473684211,11.4,46,NA,2,NA,NA,0.970266666666667,0.976266666666666,1.6068,NA,"2021306210645.hdf"
2,289.504,10.6304347826087,11.4,46.8,273.01,4.78260869565217,21.7,-25.5,0.982571428571429,0.982,0.9579,0.1015,"2021306210645.hdf"
3,290.14,35.1818181818182,11.4,46,NA,2,NA,NA,0.97,0.976,0.3625,NA,"2021306210645.hdf"
4,289.874285714286,83.1621621621622,11.4,46,NA,2,NA,NA,0.97,0.975999999999999,0.864380952380953,NA,"2021306210645.hdf"
5,289.34,116.5,11.4,46,NA,2,NA,NA,0.97,0.976,0.792730769230769,NA,"2021306210645.hdf"
6,290.398947368421,117.066666666667,11.4,46,NA,2,NA,NA,0.970315789473684,0.976210526315789,1.35188157894737,NA,"2021306210645.hdf"
7,290.563333333333,24.84375,11.4,46.5,NA,2.03125,NA,NA,0.97,0.976,0.724916666666667,NA,"2021306210645.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021306210645.hdf"
9,290.672941176471,99.95,11.4,46,NA,2,NA,NA,0.971529411764706,0.977117647058824,0.958455882352941,NA,"2021306210645.hdf"
1,291.717894736842,88.1111111111111,10.5,-41,282.543157894737,81,22.5,45,0.970526315789474,0.976315789473684,0.999447368421053,1.00531578947368,"2021306213627.hdf"
2,291.122857142857,70.5,10.5,-40.7619047619048,283.168,63.0869565217391,22.5,45,0.980227272727273,0.981636363636364,1.03285714285714,1.1082875,"2021306213627.hdf"
3,292.381818181818,110.090909090909,10.5,-41,282.683636363636,81,22.5,45,0.970181818181818,0.976181818181818,1.64381818181818,0.995454545454545,"2021306213627.hdf"
4,291.136756756757,76.5862068965517,10.5,-41,282.694594594595,62.1764705882353,22.5,45,0.971675675675675,0.977351351351351,1.075,1.26037837837838,"2021306213627.hdf"
5,292.68,126.714285714286,10.5,-40.6428571428571,282.975714285714,81,22.5,45,0.97,0.976,1.26125,1.26746428571429,"2021306213627.hdf"
6,291.845777777778,79.5777777777778,10.5,-40.5555555555556,282.789777777778,49.7111111111111,22.5,45,0.97031111111111,0.976222222222222,0.978822222222222,1.37068888888889,"2021306213627.hdf"
7,293.019230769231,104.21875,10.5,-40.1923076923077,283.113076923077,80.21875,22.5,45,0.970384615384615,0.975999999999999,1.10713461538462,0.881288461538462,"2021306213627.hdf"
8,292.94,114.777777777778,10.5,-41,283.582222222222,73.8888888888889,22.5,45,0.974,0.978222222222222,1.22366666666667,0.849333333333333,"2021306213627.hdf"
9,290.862,72.3846153846154,10.5,-41,282.602,81,22.5,45,0.97145,0.97715,1.316775,1.4013875,"2021306213627.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021307090008.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021307090008.hdf"
