"policeDistrict","date","temp_K","callscount","temp_F","PM25","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"Central","2023-08-13",312.453333333333,0,102.745999999999,3,7.61,0,0,0,0,84,91,70,290,310,19.9,29.1,0,0,0,0,0,0,0
"Central","2023-08-14",303.1,0,85.9100000000001,6.2,4.03,0,0.83,0,0,80,92,69,210,200,21,35.1,1,1,1,0,0,0,0
"Central","2023-08-15",297.1,1,75.1100000000001,3.4,5.37,0,0.06,0,0,81,93,75,300,320,17,25.1,0,0,1,0,0,0,0
"Central","2023-08-17",308.615555555556,0,95.8380000000008,4.9,4.92,0,0,0,0,78,89,67,160,140,14.1,19.9,0,0,0,0,0,0,0
"Central","2023-08-18",306.716,0,92.4188000000001,6.1,8.5,0,0,0,0,79,85,63,290,300,21,30,0,0,0,0,0,0,0
"Central","2023-08-19",300.378888888889,0,81.0120000000003,10.2,4.47,0,0,0,0,72,83,58,300,320,15,21,0,0,0,0,0,0,0
"Central","2023-08-19",300.378888888889,0,81.0120000000003,9.1,4.47,0,0,0,0,72,83,58,300,320,15,21,0,0,0,0,0,0,0
"Central","2023-08-20",301.865555555555,0,83.6879999999999,12.8,2.68,0,0,0,0,74,89,60,220,220,10.1,16.1,0,0,0,0,0,0,0
"Central","2023-08-21",302.39,0,84.632,13.6,3.58,0,0,0,0,80,92,69,310,340,13,18.1,1,0,0,0,0,0,0
"Central","2023-08-22",297.053333333333,0,75.0259999999994,9.4,8.05,0,0,0,0,79,84,63,360,10,16.1,31.1,0,0,0,0,0,0,0
"Central","2023-08-22",297.053333333333,0,75.0259999999994,8.4,8.05,0,0,0,0,79,84,63,360,10,16.1,31.1,0,0,0,0,0,0,0
"Central","2023-08-23",300.592,0,81.3956,6.5,3.8,0,0,0,0,73,84,58,120,150,13,18.1,0,0,0,0,0,0,0
"Central","2023-08-24",295.131111111111,1,71.5659999999999,6.4,4.47,0,0.03,0,0,76,82,71,220,210,12.1,19.9,0,0,0,0,0,0,0
"Central","2023-08-28",309.537777777778,0,97.4980000000004,5.4,8.95,0,0,0,0,77,80,73,90,90,15,21,0,0,1,0,0,0,0
"Central","2023-08-28",309.537777777778,0,97.4980000000004,2,8.95,0,0,0,0,77,80,73,90,90,15,21,0,0,1,0,0,0,0
"Central","2023-08-29",298.184444444444,0,77.0619999999993,1.5,5.37,0,0.01,0,0,76,83,72,80,40,13,17,1,0,0,0,0,0,0
"Central","2023-08-30",288.511111111111,0,59.6499999999998,4.3,6.04,0,0.13,0,0,80,89,70,330,360,16.1,25.9,1,0,0,0,0,0,0
"Central","2023-09-01",306.306666666667,1,91.6820000000007,3.5,4.25,0,0,0,0,71,81,58,50,30,13,21.9,0,0,0,0,0,0,0
"Central","2023-09-02",300.568472222222,0,81.3532499999996,5.4,4.25,0,0,0,0,71,87,56,170,140,13,17,1,0,0,0,0,0,0
"Central","2023-09-03",300.376111111112,1,81.0070000000008,9.1,4.03,0,0,0,0,80,98,64,260,270,16.1,19.9,1,0,0,0,0,0,0
"Central","2023-09-03",300.376111111112,1,81.0070000000008,7.2,4.03,0,0,0,0,80,98,64,260,270,16.1,19.9,1,0,0,0,0,0,0
"Central","2023-09-04",312.015555555555,0,101.957999999999,5.7,6.04,0,0,0,0,85,99,72,300,240,17,23,0,0,0,0,0,0,0
"Central","2023-09-05",299.791111111111,0,79.9539999999998,7.5,5.59,0,0,0,0,87,99,75,310,360,14.1,27.1,0,0,0,0,0,0,0
"Central","2023-09-06",304.775555555556,0,88.926,12.3,2.24,0,0,0,0,85,100,73,240,330,10.1,18.1,0,0,0,0,0,0,0
"Central","2023-09-06",304.775555555556,0,88.926,9.7,2.24,0,0,0,0,85,100,73,240,330,10.1,18.1,0,0,0,0,0,0,0
"Central","2023-09-07",298.882222222222,1,78.3179999999997,11.8,3.8,0,0,0,0,84,98,74,290,270,21,25.9,0,0,1,0,0,0,0
"Central","2023-09-08",305.761111111111,0,90.6999999999998,8,4.47,0,0.12,0,0,81,93,71,300,300,21.9,30,1,0,1,0,0,0,0
"Central","2023-09-13",295.271428571429,1,71.8185714285722,2.2,4.7,0,0,0,0,76,85,69,350,50,12.1,19.9,0,0,0,0,0,0,0
"Central","2023-09-14",304.757777777778,0,88.8940000000005,2.1,7.38,0,0,0,0,74,82,63,350,340,14.1,27.1,0,0,0,0,0,0,0
"Central","2023-09-15",304.073333333333,2,87.6619999999994,4,7.38,0,0,0,0,68,78,58,330,10,15,27.1,0,0,0,0,0,0,0
"Central","2023-09-15",304.073333333333,2,87.6619999999994,3,7.38,0,0,0,0,68,78,58,330,10,15,27.1,0,0,0,0,0,0,0
"Central","2023-09-16",297.157777777778,0,75.2140000000004,5.4,4.92,0,0,0,0,67,82,54,320,340,13,23,0,0,0,0,0,0,0
"Central","2023-09-17",296.455555555556,0,73.95,7.2,3.8,0,0.08,0,0,65,76,53,240,230,19.9,28,1,0,0,0,0,0,0
"Central","2023-09-18",290.446666666667,0,63.1340000000006,5.4,6.71,0,0,0,0,69,79,60,320,340,15,25.1,0,0,0,0,0,0,0
"Central","2023-09-18",290.446666666667,0,63.1340000000006,4.5,6.71,0,0,0,0,69,79,60,320,340,15,25.1,0,0,0,0,0,0,0
"Central","2023-09-20",296.848412698413,0,74.6571428571426,6.9,2.68,0,0,0,0,66,80,52,310,310,8.9,18.1,0,0,0,0,0,0,0
"Central","2023-09-21",297.270952380952,1,75.4177142857137,8.1,3.36,0,0,0,0,67,79,54,70,360,10.1,17,0,0,0,0,0,0,0
"Central","2023-09-21",297.270952380952,1,75.4177142857137,7.4,3.36,0,0,0,0,67,79,54,70,360,10.1,17,0,0,0,0,0,0,0
"Central","2023-09-22",291.593333333333,0,65.1979999999995,3.7,13.42,0,0.01,0,0,67,74,58,60,50,23.9,35.1,0,0,0,0,0,0,0
"Central","2023-09-26",283.642222222222,0,50.8859999999997,5.3,9.17,0,0.07,0,0,61,63,59,60,40,17,21.9,1,0,0,0,0,0,0
"Central","2023-09-28",289.04,1,60.6020000000001,6.4,8.5,0,0,0,0,62,70,54,60,60,16.1,21,1,0,0,0,0,0,0
"Central","2023-09-29",286.833333333333,0,56.6299999999994,2.7,5.82,0,0.01,0,0,65,70,61,360,340,12.1,21.9,1,0,0,0,0,0,0
"Central","2023-10-02",292.066666666666,0,66.0499999999997,7.2,3.8,0,0,0,0,71,85,60,40,360,10.1,17,0,0,0,0,0,0,0
"Central","2023-10-03",297.812222222222,0,76.3919999999996,10.9,1.79,0,0,0,0,72,86,60,110,340,10.1,17,1,0,0,0,0,0,0
"Central","2023-10-03",297.812222222222,0,76.3919999999996,9.7,1.79,0,0,0,0,72,86,60,110,340,10.1,17,1,0,0,0,0,0,0
"Central","2023-10-04",297.010158730159,0,74.9482857142862,11.8,2.24,0,0,0,0,71,83,57,140,110,10.1,15,1,0,0,0,0,0,0
"Central","2023-10-05",298.717777777777,0,78.0219999999995,4.3,3.8,0,0,0,0,67,81,54,110,120,14.1,19,1,1,0,0,0,0,1
"Central","2023-10-06",295.108333333333,0,71.5250000000003,5.6,3.13,0,0,0,0,73,80,69,130,130,8.9,14.1,1,0,0,0,0,0,0
"Central","2023-10-06",295.108333333333,0,71.5250000000003,2.3,3.13,0,0,0,0,73,80,69,130,130,8.9,14.1,1,0,0,0,0,0,0
"Central","2023-10-09",284.584444444444,0,52.5819999999992,3.5,5.82,0,0.01,0,0,54,64,43,230,250,16.1,21.9,0,0,0,0,0,0,0
"Central","2023-10-10",287.913333333334,0,58.5740000000004,NA,3.36,0,0,0,0,58,70,47,240,230,15,19.9,0,0,0,0,0,0,0
"Central","2023-10-11",290.334888888889,0,62.9328000000002,6.4,3.8,0,0,0,0,58,72,43,320,300,14.1,19,0,0,0,0,0,0,0
"Central","2023-10-12",291.747777777778,0,65.4760000000005,7.4,2.24,0,0,0,0,60,75,45,90,90,10.1,14.1,0,0,0,0,0,0,0
"Central","2023-10-12",291.747777777778,0,65.4760000000005,6.4,2.24,0,0,0,0,60,75,45,90,90,10.1,14.1,0,0,0,0,0,0,0
"Central","2023-10-13",298.564444444444,0,77.7459999999993,5.8,2.91,0,0,0,0,61,72,52,320,350,10.1,19.9,0,0,0,0,0,0,0
"Central","2023-10-14",287.495396825396,0,57.8217142857137,2.6,5.82,0,0.73,0,0,56,60,52,10,20,13,21,1,0,0,0,0,0,0
"Central","2023-10-17",281.235555555555,0,46.553999999999,0.8,6.26,0,0,0,0,57,64,47,300,340,13,23,0,0,0,0,0,0,0
"Central","2023-10-18",290.28,0,62.834,4.7,3.8,0,0,0,0,55,66,46,300,310,17,23,0,0,0,0,0,0,0
"Central","2023-10-18",290.28,0,62.834,5.2,3.8,0,0,0,0,55,66,46,300,310,17,23,0,0,0,0,0,0,0
"Central","2023-10-19",289.38,0,61.214,7.6,5.14,0,0,0,0,57,73,43,130,180,14.1,21.9,0,0,0,0,0,0,0
"Central","2023-10-20",288.663333333333,0,59.9239999999994,7.1,4.47,0,0.12,0,0,61,73,52,280,180,14.1,25.1,1,0,0,0,0,0,0
"Central","2023-10-22",292.415,0,66.6770000000001,2.5,10.29,0,0,0,0,55,64,47,290,300,23.9,40,0,0,0,0,0,0,0
"Central","2023-10-22",292.415,0,66.6770000000001,2,10.29,0,0,0,0,55,64,47,290,300,23.9,40,0,0,0,0,0,0,0
"Central","2023-10-23",289.777777777778,0,61.9300000000004,3.3,5.82,0,0,0,0,53,65,41,320,300,17,28,0,0,0,0,0,0,0
"Central","2023-10-24",286.95,0,56.84,7,2.91,0,0,0,0,52,72,38,140,190,8.9,14.1,0,0,0,0,0,0,0
"Central","2023-10-24",286.95,0,56.84,8,2.91,0,0,0,0,52,72,38,140,190,8.9,14.1,0,0,0,0,0,0,0
"Central","2023-10-25",287.540634920635,2,57.903142857143,9.6,2.91,0,0,0,0,58,78,43,200,200,8.9,14.1,0,0,0,0,0,0,0
"Central","2023-10-26",283.735555555556,0,51.0540000000009,13.2,2.68,0,0,0,0,64,83,47,140,150,6.9,12.1,1,0,0,0,0,0,0
"Central","2023-10-27",296.544444444444,1,74.1099999999993,10.7,4.47,0,0,0,0,69,82,59,280,290,13,21,0,0,0,0,0,0,0
"Central","2023-10-27",296.544444444444,1,74.1099999999993,10.9,4.47,0,0,0,0,69,82,59,280,290,13,21,0,0,0,0,0,0,0
"Central","2023-10-28",287.0475,0,57.0155000000001,8.7,4.7,0,0,0,0,70,85,57,270,320,14.1,23.9,0,0,0,0,0,0,0
"Central","2023-10-29",295.563333333333,0,72.3439999999994,5.6,7.38,0,0,0,0,69,74,61,70,70,14.1,19,0,0,0,0,0,0,0
"Central","2023-10-30",276.36,0,37.7780000000001,5.7,6.93,0,0.14,0,0,65,81,53,330,310,21,31.1,1,0,0,0,0,0,1
"Central","2023-10-30",276.36,0,37.7780000000001,5.5,6.93,0,0.14,0,0,65,81,53,330,310,21,31.1,1,0,0,0,0,0,1
"Central","2023-11-02",280.491111111111,0,45.2139999999999,3.5,4.47,0,0,0,0,42,53,32,220,240,12.1,17,0,0,0,0,0,0,0
"Central","2023-11-02",280.491111111111,0,45.2139999999999,4.4,4.47,0,0,0,0,42,53,32,220,240,12.1,17,0,0,0,0,0,0,0
"Central","2023-11-03",282.377777777778,0,48.6099999999996,7,2.68,0,0,0,0,44,62,29,130,120,13,17,0,0,0,0,0,0,0
"Central","2023-11-04",282.921111111111,0,49.5879999999999,14.2,1.57,0,0,0,0,49,71,33,40,30,8.9,15,0,0,0,0,0,0,0
"Central","2023-11-05",279.373333333333,1,43.2019999999994,13.3,4.03,0,0,0,0,55,74,39,310,300,16.1,21,0,0,0,0,0,0,0
"Central","2023-11-05",279.373333333333,1,43.2019999999994,14.3,4.03,0,0,0,0,55,74,39,310,300,16.1,21,0,0,0,0,0,0,0
"Central","2023-11-06",288.439206349207,1,59.5205714285718,9.5,4.03,0,0,0,0,54,63,44,80,50,12.1,16.1,0,0,0,0,0,0,0
"Central","2023-11-07",286.461428571428,0,55.9605714285713,14.1,5.59,0,0,0,0,61,73,48,240,190,12.1,18.1,0,0,0,0,0,0,0
"Central","2023-11-09",283.86,0,51.2780000000001,7.8,5.59,0,0.01,0,0,57,77,46,320,300,14.1,23,0,0,0,0,0,0,0
"Central","2023-11-10",287.603333333333,1,58.0159999999995,4,4.7,0,0.21,0,0,52,57,38,300,340,12.1,21,1,0,0,0,0,0,0
"Central","2023-11-12",277.802222222222,0,40.3739999999996,6.6,5.82,0,0,0,0,46,52,34,50,20,15,27.1,0,0,0,0,0,0,0
"Central","2023-11-13",280.177777777778,0,44.6500000000004,9.9,3.36,0,0,0,0,42,56,29,240,240,10.1,17,0,0,0,0,0,0,0
"Central","2023-11-14",280.831111111111,0,45.8259999999998,5.2,4.92,0,0,0,0,48,61,34,300,300,16.1,23,0,0,0,0,0,0,0
"Central","2023-11-14",280.831111111111,0,45.8259999999998,6,4.92,0,0,0,0,48,61,34,300,300,16.1,23,0,0,0,0,0,0,0
"Central","2023-11-15",282.764444444445,1,49.3060000000002,8.1,2.91,0,0,0,0,45,60,33,220,170,12.1,17,0,0,0,0,0,0,0
"Central","2023-11-16",277.98,0,40.6940000000001,16.9,2.01,0,0,0,0,53,72,33,240,170,8.9,16.1,0,0,0,0,0,0,0
"Central","2023-11-17",289.844444444444,0,62.0499999999992,10.5,3.58,0,0.02,0,0,53,71,38,220,220,19.9,30,1,0,0,0,0,0,0
"Central","2023-11-17",289.844444444444,0,62.0499999999992,11.5,3.58,0,0.02,0,0,53,71,38,220,220,19.9,30,1,0,0,0,0,0,0
"Central","2023-11-18",281.542222222222,0,47.1059999999996,6,8.5,0,0,0,0,57,60,39,340,340,21.9,31.1,1,0,0,0,0,0,0
"Central","2023-11-20",282.326666666667,0,48.5180000000006,5.2,5.82,0,0,0,0,44,52,34,50,30,13,21,0,0,0,0,0,0,0
"Central","2023-11-20",282.326666666667,0,48.5180000000006,6.3,5.82,0,0,0,0,44,52,34,50,30,13,21,0,0,0,0,0,0,0
"Central","2023-11-21",278.355555555556,1,41.3700000000009,3.1,11.63,0,2.2,0,0,45,58,36,140,150,19.9,36,1,0,0,0,0,0,0
"Central","2023-11-23",287.864444444444,0,58.4859999999993,5.1,6.93,0,0,0,0,50,57,39,310,320,18.1,28,0,0,0,0,0,0,0
"Central","2023-11-23",287.864444444444,0,58.4859999999993,5,6.93,0,0,0,0,50,57,39,310,320,18.1,28,0,0,0,0,0,0,0
"Central","2023-11-24",284.99,0,53.3120000000001,8.5,6.04,0,0,0,0,45,56,35,20,310,15,25.1,0,0,0,0,0,0,0
"Central","2023-11-25",281.398888888889,0,46.8479999999994,8.5,3.8,0,0,0,0,38,43,29,70,30,13,21.9,0,0,0,0,0,0,0
"Central","2023-11-26",280.468888888889,0,45.1740000000003,8.7,3.8,0,0.28,0,0,37,45,30,240,240,12.1,18.1,1,0,0,0,0,0,1
"Central","2023-11-26",280.468888888889,0,45.1740000000003,9.2,3.8,0,0.28,0,0,37,45,30,240,240,12.1,18.1,1,0,0,0,0,0,1
"Central","2023-11-27",270.82,0,27.806,5.2,10.74,0,0,0,0,43,51,32,300,300,25.9,35.1,0,0,0,0,0,0,0
"Central","2023-11-28",278.435138888889,0,41.5132500000003,5.5,13.42,0,0,0,0,36,42,27,300,270,25.9,36.9,0,0,0,0,0,0,0
"Central","2023-11-29",273.377777777778,0,32.4100000000005,7.7,6.49,0,0,0,0,30,40,23,260,260,14.1,21,0,0,0,0,0,0,0
"Central","2023-11-29",273.377777777778,0,32.4100000000005,7.3,6.49,0,0,0,0,30,40,23,260,260,14.1,21,0,0,0,0,0,0,0
"Central","2023-11-30",273.465555555556,0,32.568,9.2,3.58,0,0,0,0,39,58,25,200,160,13,19.9,0,0,0,0,0,0,0
"Central","2023-12-01",273.212,0,32.1116,15.9,0.89,0,0.18,0,0,40,48,30,110,20,6.9,8.9,1,0,0,0,0,0,0
"Central","2023-12-02",275.355555555556,0,35.9700000000009,23,2.01,0,0.01,0,0,49,54,44,100,100,8.1,8.9,1,1,0,0,0,0,0
"Central","2023-12-02",275.355555555556,0,35.9700000000009,20.3,2.01,0,0.01,0,0,49,54,44,100,100,8.1,8.9,1,1,0,0,0,0,0
"Central","2023-12-03",270.452,0,27.1436,5.9,4.7,0,0.59,0,0,52,56,48,80,70,14.1,17,1,1,0,0,0,0,0
"Central","2023-12-06",276.406666666667,0,37.8620000000006,7.5,6.71,0,0.01,0,0,42,45,32,310,350,17,23.9,0,0,0,0,0,0,0
"Central","2023-12-08",272.933333333333,0,31.6099999999994,10.2,3.13,0,0,0,0,44,57,32,110,120,12.1,14.1,0,0,0,0,0,0,0
"Central","2023-12-08",272.933333333333,0,31.6099999999994,11.7,3.13,0,0,0,0,44,57,32,110,120,12.1,14.1,0,0,0,0,0,0,0
"Central","2023-12-09",280.386666666667,0,45.0260000000006,17.7,2.24,0,0,0,0,44,56,34,90,100,12.1,14.1,1,1,0,0,0,0,1
"Central","2023-12-10",280.050555555556,0,44.421,10.7,4.47,0,1.52,0,0,51,61,42,330,320,23.9,33.1,1,0,1,0,0,0,1
"Central","2023-12-11",277.351428571429,2,39.5625714285722,1.8,10.96,0,0.48,0,0,43,48,32,300,300,29.1,45,1,0,0,0,0,0,0
"Central","2023-12-11",277.351428571429,2,39.5625714285722,2.4,10.96,0,0.48,0,0,43,48,32,300,300,29.1,45,1,0,0,0,0,0,0
"Central","2023-12-12",281.348888888889,0,46.7580000000003,5.5,4.7,0,0,0,0,37,49,25,190,200,13,17,0,0,0,0,0,0,0
"Central","2023-12-13",275.973333333333,0,37.0819999999995,6.2,6.93,0,0,0,0,40,51,28,290,280,18.1,25.1,0,0,0,0,0,0,1
"Central","2023-12-14",273.188888888889,1,32.0700000000002,8.2,3.13,0,0,0,0,36,48,23,290,340,10.1,19.9,0,0,0,0,0,0,0
"Central","2023-12-14",273.188888888889,1,32.0700000000002,8.5,3.13,0,0,0,0,36,48,23,290,340,10.1,19.9,0,0,0,0,0,0,0
"Central","2023-12-15",273.513333333333,6,32.6539999999994,7,6.49,0,0,0,0,43,60,29,260,300,16.1,21.9,0,0,0,0,0,0,0
"Central","2023-12-16",277.579722222222,0,39.9734999999997,7.2,4.7,0,0,0,0,45,58,33,80,100,12.1,17,1,0,0,0,0,0,0
"Central","2023-12-17",275.835555555556,0,36.8340000000009,7.5,9.17,0,2.01,0,0,48,57,42,40,40,21,31.1,1,1,0,0,0,0,0
"Central","2023-12-17",275.835555555556,0,36.8340000000009,7.5,9.17,0,2.01,0,0,48,57,42,40,40,21,31.1,1,1,0,0,0,0,0
"Central","2023-12-21",274.218888888889,0,33.9240000000003,NA,3.8,0,0,0,0,38,49,29,360,350,10.1,19,0,0,0,0,0,0,0
"Central","2023-12-22",273.246666666667,0,32.1740000000007,NA,6.04,0,0,0,0,41,46,35,80,60,10.1,15,0,0,0,0,0,0,0
"Central","2023-12-24",274.374285714286,1,34.2037142857148,NA,2.24,0,0.02,0,0,44,51,37,80,50,8.1,14.1,0,0,0,0,0,0,0
"Central","2023-12-31",275.8,1,36.7700000000001,3.7,4.92,0,0,0,0,45,51,41,280,280,16.1,21,0,0,0,0,0,0,0
"Central","2024-01-01",276.915555555556,0,38.7780000000009,NA,4.7,0,0.03,0,0,42,45,37,320,330,14.1,19.9,0,0,0,0,0,0,0
"Eastern","2021-06-06",301.668214285714,0,83.3327857142861,13.2,4.7,0,0,0,0,83,96,70,160,130,14.1,21,0,0,0,0,0,0,0
"Eastern","2021-06-06",301.668214285714,0,83.3327857142861,12,4.7,0,0,0,0,83,96,70,160,130,14.1,21,0,0,0,0,0,0,0
"Eastern","2021-06-07",306.552142857143,0,92.1238571428574,10.5,5.37,0,0,0,0,83,95,72,120,150,14.1,19.9,0,0,0,0,0,0,0
"Eastern","2021-06-08",298.441428571429,0,77.5245714285723,9,4.25,0,0,0,0,82,91,76,290,300,15,19.9,0,0,1,0,0,0,0
"Eastern","2021-06-14",309.362222222222,0,97.1819999999996,5.9,5.14,0,0.7,0,0,77,89,65,290,280,36,53.9,1,0,1,0,0,0,0
"Eastern","2021-06-16",308.997142857143,0,96.5248571428574,4.2,5.82,0,0,0,0,72,81,62,310,310,15,28,0,0,0,0,0,0,0
"Eastern","2021-06-17",300.440238095238,0,81.1224285714284,4.8,5.59,0,0,0,0,70,80,58,280,340,14.1,21,0,0,0,0,0,0,0
"Eastern","2021-06-18",310.844285714286,0,99.8497142857149,8.7,6.71,0,0,0,0,72,86,54,220,230,15,23,0,0,0,0,0,0,0
"Eastern","2021-06-18",310.844285714286,0,99.8497142857149,8,6.71,0,0,0,0,72,86,54,220,230,15,23,0,0,0,0,0,0,0
"Eastern","2021-06-19",300.444285714286,0,81.129714285714,10.5,5.82,0,0,0,0,78,86,73,270,260,18.1,25.9,0,0,0,0,0,0,0
"Eastern","2021-06-24",304.672857142857,1,88.7411428571427,5.8,5.37,0,0,0,0,67,78,54,120,120,16.1,21,0,0,0,0,0,0,0
"Eastern","2021-06-24",304.672857142857,1,88.7411428571427,5.9,5.37,0,0,0,0,67,78,54,120,120,16.1,21,0,0,0,0,0,0,0
"Eastern","2021-06-25",307.964615384615,0,94.666307692307,4,4.7,0,0,0,0,69,81,54,110,120,13,21.9,0,0,0,0,0,0,0
"Eastern","2021-06-26",292.271111111111,0,66.4179999999998,4.2,6.04,0,0.01,0,0,78,89,73,160,140,14.1,21.9,1,0,0,0,0,0,1
"Eastern","2021-06-28",293.788,0,69.1484000000001,7.6,6.26,0,0,0,0,84,94,75,150,150,14.1,19.9,0,0,0,0,0,0,0
"Eastern","2021-06-29",297.075714285714,0,75.0662857142853,5.4,5.82,0,0,0,0,85,97,75,240,210,13,19.9,0,0,0,0,0,0,0
"Eastern","2021-06-30",312.911428571429,0,103.570571428572,7,5.37,0,0.1,0,0,87,99,73,290,290,29.1,40,0,0,1,0,0,0,0
"Eastern","2021-06-30",312.911428571429,0,103.570571428572,4.9,5.37,0,0.1,0,0,87,99,73,290,290,29.1,40,0,0,1,0,0,0,0
"Eastern","2021-07-01",304.885595238095,0,89.124071428571,3.6,4.7,0,1.34,0,0,78,87,71,290,290,23,33.1,1,1,1,0,0,0,1
"Eastern","2021-07-04",291.815,0,65.597,14.5,5.14,0,0,0,0,72,84,61,280,350,12.1,21,1,0,0,0,0,0,1
"Eastern","2021-07-05",302.96,0,85.658,20.8,4.25,0,0,0,0,78,91,64,200,220,12.1,21.9,1,0,0,0,0,0,1
"Eastern","2021-07-06",303.094642857143,0,85.9003571428574,17.5,6.93,0,0,0,0,83,96,71,220,220,15,23,0,0,0,0,0,0,0
"Eastern","2021-07-06",303.094642857143,0,85.9003571428574,16.6,6.93,0,0,0,0,83,96,71,220,220,15,23,0,0,0,0,0,0,0
"Eastern","2021-07-07",305.330714285715,0,89.9252857142862,19.5,4.92,0,0.06,0,0,86,96,75,280,290,25.9,40,0,0,1,0,0,0,0
"Eastern","2021-07-08",299.137142857143,0,78.7768571428574,11.3,5.59,0,0.34,0,0,81,90,73,210,220,23.9,38,0,0,1,0,0,0,0
"Eastern","2021-07-15",306.09,0,91.2920000000001,9.3,3.36,0,0,0,0,82,95,70,160,100,10.1,18.1,0,0,0,0,0,0,0
"Eastern","2021-07-15",306.09,0,91.2920000000001,8.6,3.36,0,0,0,0,82,95,70,160,100,10.1,18.1,0,0,0,0,0,0,0
"Eastern","2021-07-17",307.568571428571,1,93.9534285714278,10.8,4.7,0,0.3,0,0,84,97,74,310,310,18.1,30,1,0,1,0,0,0,0
"Eastern","2021-07-18",315.157142857143,0,107.612857142857,5,9.62,0,0,0,0,77,84,72,290,290,23.9,33.1,0,0,0,0,0,0,0
"Eastern","2021-07-18",315.157142857143,0,107.612857142857,3.1,9.62,0,0,0,0,77,84,72,290,290,23.9,33.1,0,0,0,0,0,0,0
"Eastern","2021-07-20",306.43,0,91.9040000000001,28.7,3.58,0,0,0,0,82,95,68,320,320,12.1,19,1,0,0,0,0,0,1
"Eastern","2021-07-21",304.468571428571,0,88.3734285714279,27.7,6.71,0,0.08,0,0,81,93,68,330,330,25.1,38,0,0,1,0,0,0,1
"Eastern","2021-07-21",304.468571428571,0,88.3734285714279,25.8,6.71,0,0.08,0,0,81,93,68,330,330,25.1,38,0,0,1,0,0,0,1
"Eastern","2021-07-22",298.458571428571,0,77.5554285714279,7.1,5.37,0,0,0,0,75,84,60,30,20,15,27.1,0,0,0,0,0,0,0
"Eastern","2021-07-24",299.452142857143,0,79.3438571428575,9.8,5.37,0,0,0,0,75,88,61,130,140,14.1,21.9,0,0,0,0,0,0,0
"Eastern","2021-07-24",299.452142857143,0,79.3438571428575,9,5.37,0,0,0,0,75,88,61,130,140,14.1,21.9,0,0,0,0,0,0,0
"Eastern","2021-07-25",303.402857142857,0,86.4551428571426,13.9,7.16,0,0,0,0,81,94,74,260,230,14.1,19,0,0,1,0,0,0,0
"Eastern","2021-07-28",308.504,0,95.6372000000001,13.3,6.26,0,0,0,0,82,93,70,70,360,14.1,21,0,0,0,0,0,0,0
"Eastern","2021-07-29",305.191428571429,0,89.6745714285713,15.4,5.37,0,1.38,0,0,81,90,72,10,30,38.9,62,0,0,1,0,0,0,1
"Eastern","2021-07-31",303.577857142857,0,86.7701428571426,5.4,5.37,0,0,0,0,75,84,68,50,30,13,21.9,0,0,0,0,0,0,0
"Eastern","2021-08-01",312.404285714286,0,102.657714285715,NA,3.36,0,1.36,0,0,72,77,66,300,300,16.1,23,1,0,1,0,0,0,0
"Eastern","2021-08-03",296.837380952381,0,74.6372857142858,8,3.8,0,0,0,0,71,82,62,100,70,12.1,15,0,0,0,0,0,0,0
"Eastern","2021-08-04",292.482857142857,0,66.7991428571426,7.3,5.82,0,0,0,0,73,81,64,70,70,17,23.9,0,0,0,0,0,0,0
"Eastern","2021-08-06",302.152857142857,0,84.2051428571426,12.8,4.92,0,0,0,0,79,92,66,150,250,13,19.9,0,0,0,0,0,0,0
"Eastern","2021-08-07",311.558571428571,1,101.135428571428,8.7,4.25,0,0,0,0,75,80,66,110,110,15,19,1,0,0,0,0,0,0
"Eastern","2021-08-09",309.492857142857,0,97.4171428571427,12,4.03,0,0.01,0,0,79,90,71,160,160,15,25.9,0,0,1,0,0,0,0
"Eastern","2021-08-10",295.028571428571,0,71.3814285714279,13.5,4.47,0,0.07,0,0,81,95,74,260,250,21.9,33.1,1,0,1,0,0,0,0
"Eastern","2021-08-12",311.112857142857,1,100.333142857143,10,4.7,0,0,0,0,83,98,73,160,160,14.1,19,0,0,0,0,0,0,0
"Eastern","2021-08-13",308.66,0,95.9180000000001,8.7,4.92,0,0.26,0,0,86,98,74,330,340,23,38,0,0,1,0,0,0,0
"Eastern","2021-08-14",313.21,0,104.108,7.7,5.82,0,0,0,0,81,92,73,30,340,14.1,23,0,0,0,0,0,0,0
"Eastern","2021-08-14",313.21,0,104.108,7.2,5.82,0,0,0,0,81,92,73,30,340,14.1,23,0,0,0,0,0,0,0
"Eastern","2021-08-24",308.14,0,94.982,13.3,3.58,0,0,0,0,84,93,74,330,330,10.1,18.1,0,0,0,0,0,0,0
"Eastern","2021-08-25",309.075714285714,0,96.6662857142853,16,3.8,0,0,0,0,82,95,71,130,130,12.1,18.1,0,0,0,0,0,0,0
"Eastern","2021-08-26",305.722142857143,0,90.6298571428575,13.7,2.68,0,0,0,0,83,95,74,180,160,14.1,21.9,0,0,1,0,0,0,0
"Eastern","2021-08-26",305.722142857143,0,90.6298571428575,14.5,2.68,0,0,0,0,83,95,74,180,160,14.1,21.9,0,0,1,0,0,0,0
"Eastern","2021-08-28",312.392857142857,0,102.637142857143,10.2,7.61,0,0,0,0,81,90,74,70,40,19.9,25.1,0,0,0,0,0,0,0
